id,text,author_title
214,czekam przyjazd dłoni siedem róż stoję peronie kwiaty zwiędły spóźniasz pewnie przyjazd doczekam nadejdzie zima śnieg przysypie śnieg przysypie mej kieszeni grzeczne dzieci zrobiły kosz śmieci wciąż stoję czekam utęsknieniem zapuszczam korzenie proszę przyjedź takiej miłości spotyka zechciał czekać wciąż czekać zechciał tęsknić wciąż tęsknić chyba zrobić dłuży czas kapeluszu gniazdko zdążył uwić ptak spóźniasz choćbym wiecznie czekać miał stąd odejdę dalej stał dalej stał wciąż stał wciąż stał mej kieszeni grzeczne dzieci zrobiły kosz śmieci wciąż stoję czekam utęsknieniem zapuszczam korzenie proszę przyjedź takiej miłości spotyka zechciał czekać wciąż czekać zechciał tęsknić wciąż tęsknić chyba pewnie przyjazd doczekam nadejdzie zima śnieg przysypie śnieg przysypie choćbym wiecznie czekać miał stąd odejdę dalej stał dalej stał wciąż stał girl girl,czerwone_gitary-czekam_na_twoj_przyjazd
215,wer weißt denn ob die sehnsucht lohnt die uns treibt und in die jedem von uns wohnt doch wir eilen und verweilen erst am ende erst am ziel also weiter also weiter lasst uns spielen unser spiel wer weißt denn ob das ferne glück so flüchtig ist wie der augenblick doch wir eilen und verweilen erst am ende erst am ziel also weiter also weiter lasst uns spielen unser spiel nicht eine tanz versäumen wir und wir leeren jedes glas bis auf den grund doch wenn der letzte tanz vorbei ziehn wir weiter denn wir sind uns selber treu wer weißt denn die liebe bringt die der dichter so von herzen heiß besingt doch wir eilen und verweilen erst am ende erst am ziel also weiter also weiter lasst uns spielen unser spiel nicht einen tanz versäumen wir und wir leeren jedes glas bis auf den grund doch wenn der letzte tanz vorbei ziehn wir weiter denn wir sind uns selber treu wer weißt denn ob wir mit der zeit nicht doch weiser werden liegt es auch noch weit doch wir eilen und verweilen erst am ende erst am ziel also weiter also weiter lasst uns spielen unser spiel also weiter also weiter lasst uns spielen unser spiel,czerwone_gitary-wir_ziehen_weiter
216,komisji powiedzieli niedojrzały wcielić twoją barwą zieleń wcielili cielę zebraniu ligi kobiet tłusta baba choć człowiek bełkotała toastów wcielać pederastów garnkowi gadał kocioł siląc dobroć kocią niedojrzałość wypomną choć zielono ela wcielasz twoich oczu blask niewinny przypomina mundur,kobranocka-ela_czemu_sie_nie_wcielasz
217,jesteście równi wolności geniusz przerasta trudno usłyszeć jaka łaska muszę wcale wyjaśniać wolę łomot ciszy olewam błyska nikt moich słów usłyszy chociaż olewam śpiewam chociaż olewam śpiewam,kobranocka-i_chociaz_was_olewam
218,ranek przyniósł twarz błysku masła kubku mleka myślał zapiął płaszcz kiedyś widział daleka zalękniony wyszedł deszcz oddali biły dzwony opanował dreszcz poczuł nawiedzony nieboskłony czyja miała twarz maską szału obłędu otoczyła straż swą opieką psiego swędu taką twarz tłum zwiastowaniem uwzniośloną wykrzywioną przeciw złu wniebowiętą nawiedzoną nieboskłonom objawienie każdą noc dzień pielgrzymka urojeń głupocie wielka moc kult przemocy start wojen lud siłą dorwać cud wielkie stado zamieniony wpełznie brud własny spód pochłona nieboskłony nawiedzonych,kobranocka-po_niebosklony
219,zakonnice krwawienia cykl watą dłoniach dierżą strach czują diabła chcą znikł odchodzi trzech dniach sczerniało krwi czarna sierść zwalnia win wymyślili ludzie diabła mit czerniny mdli zliż idź podniebienia czerń poczujesz swych swych dziąsłach sierść narutowicz odchodził stąd padł prorok czerwień plam sprawą diabła bryzgnął krwią nosa kapie zliż zły zwyrodniały mówią czarci syn ksiądz grozi jezus łka liczyli własnych świństw patrz płotem polski diabeł zdechł autovidol czuć ust alibi swój grzech choć pokrył plwocin śluz zliż patrz płotem polski diabeł zdechł autovidol czuć ust,kobranocka-wspolczucie_dla_diabla
220,deszcz kałużach spienił miało inaczej miało zmienić płaczesz wiatr czubkami drzew kolebie łkanie czołga niebie bym chciał przestać kochać szlochasz chcę przestać kochać bym chciał przestać kochać daj trochę pogardy chcę przestać kochać bym chciał przestać kochać daj trochę pogardy zrzedzam mgły znad bagien karminowe poronień pokazałaś nagie krwawe dłonie prawda sądu grzebie grobem szydzi pomoże potrzebie chciał znienawidzić chcę znienawidzić bym chciał znienawidzić daj trochę pogardy deszcz kałużach spienił łzami nosisz zboże końcu zmieni gorycz oku naszym chlebie zbudzi znudzi ludzi marzeń swych wstydzić chciał znienawidzić chcę przestać kochać bym chciał przestać kochać daj trochę pogardy,kobranocka-mialo_byc_inaczej
221,year baba woza year ballada samobojcow year ballada samobojcow year ballada samobojcow year ballada samobojcow year ballada samobojcow year ballada samobojcow year biedna year biedna year biedna year biedna year biedna year biedna year bitter taste in our bread year bitter taste in our bread year chca podetrzec skora year chroma europa feat ewelina flinta year chroma europa feat ewelina flinta year daj tace year dalas brzuch tortowym nozem year dalas brzuch tortowym nozem year dalas brzuch tortowym nozem year ela wcielasz year ela wcielasz year ela wcielasz year ela wcielasz year ela wcielasz year ela wcielasz year hipisowka year hipisowka year chociaz olewam year chociaz olewam year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year nikomu wolno smiac year kocham irlandie year kocham irlandie year kocham irlandie year kombinat year kombinat year kwiaty zywoplocie year kwiaty zywoplocie year kwiaty zywoplocie year list pola boju year list pola boju year los carabinieros year mowie year poplyna lzy year palacyk latarenka year palacyk latarenka year niebosklony year poki zabronione year poki zabronione year rozgrzeszenia chca dac year stepowanie kota mroku year wina year trzymaj rece irence year trzymaj rece irence year wiecej dobrej woli year wiecej dobrej woli year wracaj chce year lopotem flag year idealem niedoscignionym year zataczowka year zataczowka year zataczowka year zataczowka year zazgrzytam zebami year zazgrzytam zebami year zazgrzytam zebami,kobranocka-metric
222,kłamiecie kupić sprzedajecie bezcenny czas wciąż myślicie tłum zabraniacie dźwięków strun nikomu wolno śmiać x pozłotka oklejajcie choć kryjecie dokładnie wiem jesteście ludźmi choć władza śni nikomu wolno śmiać x śmiać śmiać śmiać śmiać śmiać śmiać śmiać śmiać śmiać x,kobranocka-i_nikomu_nie_wolno_sie_z_tego_smiac
223,chciałbyś pobiec ogrodzenie strumieniem świeżo pociekł parkany złudzeniem kwiaty żywopłocie twojej głowie zdarzyło zmieniła upiorne łoże leży noga dłubiąca nosie sparaliżowany nosorożec sparaliżowany nosorożec wybiec zostając domu żyć rodzicami będąc sierotą zadawać pytań nikomu zgodzie każdą głupotą zgodzie każdą głupotą kwiaty żywopłocie,kobranocka-kwiaty_na_zywoplocie
224,kładziesz spać wcześnie świtem wstać jesteś szczęśliwa śnie choć świt daje spać myślisz szczęście szczęścia brak płaczesz coraz częściej zamieniasz wrak kiedyś miłość gorąca bunt czujesz budzisz snu toczy rebelia korowody krucjat żyje jakub szela żyje rewolucja pochłonie płomień ostatni most dostojnie płonie załamywał głos miłości załamanie załamaniem rąk prawda szydzi kłamie staje grą toczy rebelia,kobranocka-niech_zyje_rewolucja
225,dałaś brzuch tortowym nożem imieninach teścia krew stworzyła obrusie zorzę zwolna zastygła cieście teść poderwał nagle wrzaskiem chwycił ściany pałasz porwał drobne paski krew nagła zalała dałaś brzuch tortowym nożem dałaś brzuch tortowym nożem dałaś brzuch tortowym nożem szczęście ręku ważę wiem radość niestała źródło rozkoszy zatopiłem pieczarze trumnie oddałaś dałaś brzuch tortowym nożem dałaś brzuch tortowym nożem dałaś brzuch tortowym nożem,kobranocka-dalas_mi_w_brzuch_tortowym_nozem
226,nocą zrywam niezmiennie budzi wraz bunt oburzenie brak zgody codzienność wiem popełniam perwersję obsceniczność taką kielnią umiem budować przyszłość choć chcę przemocy wycofuję walki protestuję nocy sikając umywalki nocą zrywam niezmiennie budzi wraz bunt oburzenie brak zgody codzienność kabotynów mrowie kiwnięcie palcem śle wierność klozetowi wrogość umywalce choć chcę przemocy wycofuję walki protestuję nocy sikając umywalki choć chcę przemocy,kobranocka-sikajac_do_umywalki
227,wina ojciec pił matka dziwką nakłuwał żył przeciwko przeze ojciec opadał sił matka dawno grobie mieli kogo żyć brzydkich rzeczy robią wina ojciec pił wina ojciec pił,kobranocka-to_moja_wina
228,mimozami jesień zaczyna złotawa krucha miła jesteś dziewczyna ulicę wychodziła twoich listów pachniało sieni gdym wracał zdyszany szkoły ulicach lekkiej jesieni fruwały jasne anioły przemodlenia przeomdlenia senny parku płakałem szeptanymi słowy ulicach lekkiej jesieni fruwały jasne anioły,kobranocka-wspomnienie
229,śmieci wysypiskiem przesyłając jasny przekaz rybitwy żeru bliskie morze śmieci brudu rzeka przesłanie zamiast ryb gnijące szczątki życie polowaniem zgniłe złego początki mówisz masz mówisz masz głodno chłodno bezpłodność każde westchnienie toczy kamienie moją godność sumienie sumienie sumienie sumienie słucham radia czytam prasę niezależnych dziennikarzy zero misji kasy odważą pomarzyć podpierając ustawą zawodowo plują brodę powołują prawo prawo wychodek mówisz masz mówisz masz głodno chłodno,kobranocka-moje_sumienie
230,czego dowiodłeś ojcze żyć przestało śmiać słońce śmiać łez opuszczone dzieci milczą graniem nagrobkowych płyt cisza grana słyszą dźwięki krzywd zdejmij czoła znamię umiesz spraw zepchnij przepaść straszny kamień niewidoczny garb stary album tamte meble zastygł krzyk śmiech zatrzymany czasu kneblem powraca snach opuszczone dzieci milczą graniem nagrobkowych płyt cisza grana słyszą dźwięki krzywd zdejmij czoła znamię umiesz spraw zepchnij przepaść straszny kamień niewidoczny garb sumieniu odjechałeś samym zbiec boję samego siebie urodził syn narodzone dzieci wrzeszczą brzmieniem punkrockowych płyt hałas znaczy wiesz hałas przyszłych krzywd zdejmij czoła znamię umiesz spraw zepchnij przepaść straszny kamień niewidoczny garb,kobranocka-wiec_mi_zdejmij_z_czola_znamie
231,dobermany twych dłoni trudno poskromić chcą lizać moich blizn wyją piosence zrozumieć kochasz pojąć zapomnieć terrorystom twych źrenic łatwo krew spienić odwracając wzrok rozszarpujesz serce istnieć udręce pojąć zapomnieć dobermany moich wspomnień szczerzą zęby wcale chcą lizać moich blizn wyją piosence psi skowyt szaleńcem szalony bywa zapach krwi piję wino truskawkowe zdziwienia brak powiek zrozumieć zapomnieć piję wino truskawkowe zdziwienia brak powiek zrozumieć,kobranocka-jak_mam_zapomniec_cie
232,patrzę slipia otworzyłaś oczy dziwnie szczypią będziesz jesteś byłaś tęczówek twoich błękit wżera usta jesteś końcem udręki tęsknota miłość rozpusta oczy niebieskie mówią jesteś oczy spojrzenie pochyłą nadzieję blednie miłość pożąda niepotrzebnie chwila próżną łzą powiek zaciśniętych los jałmużną trzysta złotych renty oczy niebieskie,kobranocka-twoje_oczy_niebieskie
233,zimnym pałacu lodówce uczuć chłodem marmuru mdłych parapetów chełpią ludzie swym dobrobytem żyrandolem pierdolę skórach foteli opasłe koty dębowe meble chemolak podłóg lśnią nowych oknach stiuki sufitów żyrandole pierdolę miękkie dywany wchłaniają obłudę fałsz nudę portret pastelu jakiegoś durnia bezguścia sponsorem żyrandoli pierdolić gładź ścianach oddać tapet szmirę przeziębienie drewnianych schodów zamiast miłości chłód zimno katar żyrandole pierdolę żyrandole pierdole żyrandole pierdole,kobranocka-zyrandole
234,prostytucji zlikwidować łatwą pracę bądź katolikiem bądź ludzki daj tacę pornografii gaciach baba facet ekranie fotografii daj tacę daj tacę żydokomuna zdechła księżom lśniły glace chcesz iść piekła daj tacę cudzołóstwo kodeks karny przewiduje miejsce straceń podejdzie facet czarnym daj tacę daj tacę homoniepewnych diabli przerwać czarcie harce dawno pozbadli daj tacę świadek jehowy biblią pachą końcu świata przyjdzie kracze przepędzić proroków daj tacę,kobranocka-daj_na_tace
235,piszę list pola boju piszę śmierci cztery minuty chwili zgonu wybuchu przesyłam szmer zobaczę żołnierzem naszej miłości ocali piękne zadepcze układ bandy lizusów mądrali piszę smutną piosenkę wiem robię chwilą urwało rękę kolegom urwało ręce obie zobaczę piszę chociaż mogę wiem robię chwilą urwało nogę kolegom urwało nogi obie zobaczę,kobranocka-list_z_pola_boju
236,oczy liśćmi fasolki pogrzebie dni powiekami zasadziłem niewielkie zaledwie ziarna powtarzał fasolki zielenią ślniły podobno mogłem pomylić zaszkodzą zaledwie prawdy wszy oczy wypiły wierzę półprawdy naprawdę oczy jem fasolkę choć lubię choć lubię przynajmniej wiem jem wszy oczy wypiły,kobranocka-to_wszy_jej_oczy_wypily
237,mówisz pokoju widzisz tacy chcą żebyśmy pozabijali zabił żebyś zabiła żebyśmy żyli strachu całe noce całe dnie mówię mówię mówię jedyne wyjście obudzić mówisz miłości widzisz tacy chcą żebyśmy nienawidzili mówisz wolności musisz wiedzieć niewolnikiem chcesz mówię mówię mówię jedyne wyjście obudzić,kobranocka-mowie_ci_ze
238,błyska błękit drogą modry krzyżyk sina cera wyciem straszy nocna pogoń nadaje umiera jedzie pogotowie sanitariusz puszcza obieg grabarzowi słowie dziadek jedną nogą grobie śpij syneczku pojechali uszach dzwoni myśmy zdrowi myśmy pogotowiu trwać trwać błyska błękit drogą modry krzyżyk sina cera wyciem straszy nocna pogoń nadaje umiera skóra tysiąc pięćset pavulonu cichy hnebel trumnę dają wieńcem umrzeć pogrzebem śpij syneczku pojechali uszach dzwoni myśmy zdrowi myśmy pogotowiu trwać śpij syneczku,kobranocka-w_pogotowiu
239,słyszysz chrypi muzyka czas zacząć orgię jawną przestań oczy zatykać zatańcz droga prawdo zatańcz odkryj swoją twarz kaftanik kaftanik bezpieczeństwa twych klawiszy grono spore durniów komediantów oszuka pozorem zabroni awantur zatańcz odkryj swoją twarz kaftanik kaftanik bezpieczeństwa,kobranocka-kaftanik_bezpieczenstwa
240,rano czoło wzwód wali patrz przeciąga ziewa spodnie chowasz swój socjalizm spodnie chowasz twarz breżniewa radiu mówią piąta radiu mówią dzień codzień pięścią złości zaciśniętą budzimy wzwodzie mroku macasz swój autobus żęzi twych oskrzelach roboty rój nierobów strzelać radiu gotowości swych zajęć gotowość płacąc ryczałt staniemy mózg stanie klasa robotnicza radiu,kobranocka-na_wzwodzie
